,line_cd,company_cd,line_name,line_name_k,line_name_h,lon,lat,zoom,e_status_x,is_bullet,rr_cd,company_name,company_name_k,company_name_h,company_name_r,company_url,company_type,e_status_y,station_cd1,station_cd2,has_station_data
77,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141124,1141125,True
78,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141125,1141126,True
79,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141126,1141127,True
80,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141127,1141128,True
81,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141128,1141129,True
82,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141129,1141130,True
83,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141130,1141131,True
84,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141131,1141132,True
85,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141132,1141133,True
86,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141133,1141134,True
87,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141134,1141135,True
88,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141135,1141136,True
89,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141136,1141137,True
90,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141137,1141138,True
91,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141138,1141139,True
92,11411,3,JR中央本線(名古屋～塩尻),チュウオウホンセン,JR中央本線(名古屋～塩尻),137.46849197656252,35.66247110005526,9,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141139,1141140,True
93,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141301,1141302,True
94,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141302,1141303,True
95,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141303,1141304,True
96,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141304,1141305,True
97,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141305,1141306,True
98,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141306,1141307,True
99,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141307,1141308,True
100,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141308,1141309,True
101,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141309,1141310,True
102,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141310,1141311,True
103,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141311,1141312,True
104,11413,3,JR飯田線(豊橋～天竜峡),イイダセン,JR飯田線(豊橋～天竜峡),137.6689493601425,35.12564790559256,10,0,False,11,JR東海,ジェイアールトウカイ,東海旅客鉄道株式会社,JR東海,http://jr-central.co.jp/,1,0,1141312,1141313,True
