,pref_name,station_cd,station_g_cd,station_name,line_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,x,y
1975,群馬県,1132324,1131816,高崎,11323,370-0849,高崎市八島町,139.01235400000002,36.322239,,,0,1390123.5400000003,-363222.39
1976,群馬県,1133501,1133501,渋川,11335,377-0008,渋川市渋川,139.00878600000001,36.491251,,,0,1390087.86,-364912.51
1977,群馬県,1133502,1133502,金島,11335,377-0025,渋川市川島,138.976421,36.529502,,,0,1389764.21,-365295.02
1978,群馬県,1133503,1133503,祖母島,11335,377-0024,渋川市祖母島,138.957042,36.540729,,,0,1389570.42,-365407.29
1979,群馬県,1133504,1133504,小野上,11335,377-0311,渋川市村上,138.922202,36.552524,,,0,1389222.02,-365525.24
1980,群馬県,1133505,1133505,小野上温泉,11335,377-0311,渋川市村上字塩川,138.90488200000001,36.556909000000005,,,0,1389048.82,-365569.09
1981,群馬県,1133506,1133506,市城,11335,377-0421,吾妻郡中之条町大字市城,138.882247,36.570685,,,0,1388822.47,-365706.85
1982,群馬県,1133507,1133507,中之条,11335,377-0423,吾妻郡中之条町伊勢町,138.850908,36.585541,,,0,1388509.08,-365855.41
1983,群馬県,1133508,1133508,群馬原町,11335,377-0801,吾妻郡東吾妻町原町,138.82409099999998,36.571694,,,0,1388240.91,-365716.94
1984,群馬県,1133509,1133509,郷原,11335,377-0811,吾妻郡東吾妻町郷原,138.801073,36.548759999999994,,,0,1388010.73,-365487.5999999999
1985,群馬県,1133510,1133510,矢倉,11335,377-0816,吾妻郡東吾妻町矢倉,138.78428,36.552731,,,0,1387842.8,-365527.31
1986,群馬県,1133511,1133511,岩島,11335,377-0815,吾妻郡東吾妻町岩下,138.759873,36.563239,,,0,1387598.73,-365632.39
1987,群馬県,1133512,1133512,川原湯温泉,11335,377-1302,吾妻郡長野原町大字川原湯,138.70767,36.55363,,,0,1387076.7000000002,-365536.3
1988,群馬県,1133513,1133513,長野原草津口,11335,377-1304,吾妻郡長野原町大字長野原,138.64959,36.5465,,,0,1386495.9,-365465.0
1989,群馬県,1133514,1133514,群馬大津,11335,377-1308,吾妻郡長野原町大字大津,138.628045,36.553792,,,0,1386280.45,-365537.92000000004
1990,群馬県,1133515,1133515,羽根尾,11335,377-1307,吾妻郡長野原町大字羽根尾,138.605502,36.550164,,,0,1386055.02,-365501.64
1991,群馬県,1133516,1133516,袋倉,11335,377-1522,吾妻郡嬬恋村大字袋倉,138.579141,36.543997,,,0,1385791.41,-365439.97
1992,群馬県,1133517,1133517,万座・鹿沢口,11335,377-1403,吾妻郡嬬恋村大字鎌原,138.55139499999999,36.531967,,,0,1385513.95,-365319.67000000004
1993,群馬県,1133518,1133518,大前,11335,377-1512,吾妻郡嬬恋村大字大前,138.528966,36.513696,,,0,1385289.66,-365136.96
1994,群馬県,1133701,1131816,高崎,11337,370-0849,高崎市八島町,139.01235400000002,36.322239,,,0,1390123.5400000003,-363222.39
1995,群馬県,1133702,1133702,北高崎,11337,370-0803,高崎市大橋町,139.001076,36.338791,,,0,1390010.76,-363387.91000000003
1996,群馬県,1133703,1133703,群馬八幡,11337,370-0884,高崎市八幡町,138.957433,36.337641,,,0,1389574.33,-363376.41
1997,群馬県,1133704,1133704,安中,11337,379-0115,安中市中宿,138.914368,36.331657,,,0,1389143.68,-363316.57
1998,群馬県,1133705,1133705,磯部,11337,379-0127,安中市磯部,138.84965,36.298396999999994,,,0,1388496.5,-362983.9699999999
1999,群馬県,1133706,1133706,松井田,11337,379-0225,安中市松井田町八城,138.797705,36.309151,,,0,1387977.05,-363091.51
2000,群馬県,1133707,1133707,西松井田,11337,379-0221,安中市松井田町新堀,138.786675,36.316067,,,0,1387866.75,-363160.67
2001,群馬県,1133708,1133708,横川,11337,379-0301,安中市松井田町横川,138.737926,36.336009000000004,,,0,1387379.2599999998,-363360.09
2002,群馬県,1134101,1131816,高崎,11341,370-0849,高崎市八島町,139.01235400000002,36.322239,,,0,1390123.5400000003,-363222.39
2003,群馬県,1134102,1134102,高崎問屋町,11341,370-0042,高崎市貝沢町７１５番地,139.017089,36.346097,,,0,1390170.89,-363460.97000000003
2004,群馬県,1134103,1134103,井野,11341,370-0004,高崎市井野町,139.023247,36.357457000000004,,,0,1390232.47,-363574.57000000007
2005,群馬県,1134104,1134104,新前橋,11341,371-0844,前橋市古市町,139.046924,36.378935999999996,,,0,1390469.24,-363789.36
2006,群馬県,1134105,1134105,前橋,11341,371-0024,前橋市表町２丁目,139.072833,36.383399,,,0,1390728.33,-363833.99
2007,群馬県,1134106,1134106,前橋大島,11341,379-2154,前橋市天川大島町１３２４-３,139.109557,36.370585,,,0,1391095.57,-363705.85
2008,群馬県,1134107,1134107,駒形,11341,379-2121,前橋市小屋原町,139.139483,36.354145,,,0,1391394.83,-363541.45
2009,群馬県,1134108,1134108,伊勢崎,11341,372-0055,伊勢崎市曲輪町３丁目,139.193704,36.326848999999996,,,0,1391937.04,-363268.48999999993
2010,群馬県,1134109,1134109,国定,11341,379-2221,伊勢崎市国定町,139.242463,36.359018,,,0,1392424.63,-363590.18
2011,群馬県,1134110,1134110,岩宿,11341,379-2311,みどり市笠懸町阿左美,139.29705800000002,36.395861,,,0,1392970.5800000003,-363958.61
2012,群馬県,1134111,1134111,桐生,11341,376-0045,桐生市末広町,139.33319,36.41109,,,0,1393331.9,-364110.9
2013,群馬県,1134201,1131816,高崎,11342,370-0849,高崎市八島町,139.01235400000002,36.322239,,,0,1390123.5400000003,-363222.39
2014,群馬県,1134202,1134102,高崎問屋町,11342,370-0042,高崎市貝沢町７１５番地,139.017089,36.346097,,,0,1390170.89,-363460.97000000003
2015,群馬県,1134203,1134103,井野,11342,370-0004,高崎市井野町,139.023247,36.357457000000004,,,0,1390232.47,-363574.57000000007
2016,群馬県,1134204,1134104,新前橋,11342,371-0844,前橋市古市町,139.046924,36.378935999999996,,,0,1390469.24,-363789.36
2017,群馬県,1134205,1134205,群馬総社,11342,371-0851,前橋市総社町植野,139.032221,36.415574,,,0,1390322.21,-364155.74
2018,群馬県,1134206,1134206,八木原,11342,377-0003,渋川市八木原,139.019239,36.463738,,,0,1390192.39,-364637.38
2019,群馬県,1134207,1133501,渋川,11342,377-0008,渋川市渋川,139.00878600000001,36.491251,,,0,1390087.86,-364912.51
2020,群馬県,1134208,1134208,敷島,11342,379-1104,渋川市赤城町敷島,139.033897,36.537636,,,0,1390338.97,-365376.36
2021,群馬県,1134209,1134209,津久田,11342,379-1103,渋川市赤城町津久田,139.042806,36.561063,,,0,1390428.06,-365610.62999999995
2022,群馬県,1134210,1134210,岩本,11342,378-0021,沼田市岩本町,139.047438,36.602184,,,0,1390474.38,-366021.84
2023,群馬県,1134211,1134211,沼田,11342,378-0016,沼田市清水町,139.03573400000002,36.642513,,,0,1390357.34,-366425.13
2024,群馬県,1134212,1134212,後閑,11342,379-1305,利根郡みなかみ町後閑,139.000078,36.679547,,,0,1390000.78,-366795.47
2025,群馬県,1134213,1134213,上牧,11342,379-1303,利根郡みなかみ町上牧,138.984533,36.735616,,,0,1389845.33,-367356.16
2026,群馬県,1134214,1134214,水上,11342,379-1611,利根郡みなかみ町鹿野沢,138.9688,36.778614000000005,,,0,1389687.9999999998,-367786.1400000001
2027,群馬県,1134215,1134215,湯檜曽,11342,379-1728,利根郡みなかみ町湯桧曽,138.986209,36.802683,,,0,1389862.09,-368026.83
2028,群馬県,1134216,1134216,土合,11342,379-1728,利根郡みなかみ町湯桧曽,138.967959,36.830696,,,0,1389679.59,-368306.96
2029,群馬県,2100238,2100238,川俣,21002,370-0713,邑楽郡明和町大字中谷３２８-３,139.52652,36.208778,,,0,1395265.2,-362087.78
2030,群馬県,2100239,2100239,茂林寺前,21002,374-0033,館林市堀工町,139.527058,36.226331,,,0,1395270.58,-362263.31
2031,群馬県,2100240,2100240,館林,21002,374-0024,館林市本町２丁目,139.527811,36.246606,,,0,1395278.11,-362466.06
2032,群馬県,2100241,2100241,多々良,21002,374-0076,館林市日向町,139.500179,36.273732,,,0,1395001.79,-362737.32
2033,群馬県,2100247,2100247,韮川,21002,373-0801,太田市大字台之郷町,139.401704,36.307913,,,0,1394017.04,-363079.13
2034,群馬県,2100248,2100248,太田,21002,373-0026,太田市東本町,139.378779,36.294228000000004,,,0,1393787.79,-362942.28
2035,群馬県,2100249,2100249,細谷,21002,373-0842,太田市細谷町,139.348509,36.282523,,,0,1393485.09,-362825.23
2036,群馬県,2100250,2100250,木崎,21002,370-0321,太田市新田木崎町,139.312988,36.271392999999996,,,0,1393129.88,-362713.92999999993
2037,群馬県,2100251,2100251,世良田,21002,370-0426,太田市世良田町,139.282038,36.272931,,,0,1392820.38,-362729.31
2038,群馬県,2100252,2100252,境町,21002,370-0117,伊勢崎市境百々,139.256177,36.277190999999995,,,0,1392561.77,-362771.91
2039,群馬県,2100253,2100253,剛志,21002,370-0128,伊勢崎市境保泉,139.223792,36.295428,,,0,1392237.92,-362954.28
2040,群馬県,2100254,2100254,新伊勢崎,21002,372-0042,伊勢崎市中央町,139.20181599999998,36.318052,,,0,1392018.1599999997,-363180.52
2041,群馬県,2100255,1134108,伊勢崎,21002,372-0055,伊勢崎市曲輪町３丁目,139.194559,36.326622,,,0,1391945.59,-363266.22000000003
2042,群馬県,2100308,2100308,板倉東洋大前,21003,374-0112,邑楽郡板倉町朝日野１丁目,139.648493,36.222404,,,0,1396484.93,-362224.04
2043,群馬県,2101001,2100240,館林,21010,374-0024,館林市本町２丁目,139.527811,36.246606,,,0,1395278.11,-362466.06
2044,群馬県,2101002,2101002,渡瀬,21010,374-0073,館林市足次町６５,139.53751499999998,36.261807,,,0,1395375.15,-362618.06999999995
2045,群馬県,2101101,2100248,太田,21011,373-0026,太田市東本町,139.378779,36.294228000000004,,,0,1393787.79,-362942.28
2046,群馬県,2101102,2101102,三枚橋,21011,373-0063,太田市鳥山下町６４２-１,139.35493799999998,36.313369,,,0,1393549.3799999997,-363133.69
2047,群馬県,2101103,2101103,治良門橋,21011,373-0006,太田市成塚町１０２４,139.341328,36.333039,,,0,1393413.28,-363330.39
2048,群馬県,2101104,2101104,藪塚,21011,379-2301,群馬県太田市藪塚町字八石379-2,139.315737,36.358737,,,0,1393157.37,-363587.37
2049,群馬県,2101105,2101105,阿左美,21011,379-2311,みどり市笠懸町阿左美１０５７-４,139.306465,36.385065000000004,,,0,1393064.6500000001,-363850.65
2050,群馬県,2101106,2101106,新桐生,21011,376-0013,桐生市広沢町２-２９９０-４,139.320078,36.39505,,,0,1393200.78,-363950.5
2051,群馬県,2101107,2101107,相老,21011,376-0011,桐生市相生町２丁目,139.304178,36.410261,,,0,1393041.78,-364102.61
2052,群馬県,2101108,2101108,赤城,21011,376-0101,みどり市大間々町大間々２４４５,139.27678400000002,36.425615,,,0,1392767.8400000003,-364256.15
2053,群馬県,2101201,2100240,館林,21012,374-0024,館林市本町２丁目,139.527811,36.246606,,,0,1395278.11,-362466.06
2054,群馬県,2101202,2101202,成島,21012,374-0055,館林市成島町７１５,139.505682,36.249171000000004,,,0,1395056.82,-362491.71
2055,群馬県,2101203,2101203,本中野,21012,370-0603,邑楽郡邑楽町中野４８５８-５,139.469546,36.25843,,,0,1394695.4600000002,-362584.3
2056,群馬県,2101204,2101204,篠塚,21012,370-0615,邑楽郡邑楽町大字篠塚３９９５-３,139.446077,36.256788,,,0,1394460.77,-362567.88
2057,群馬県,2101205,2101205,東小泉,21012,370-0513,邑楽郡大泉町東小泉１-１８-１,139.428456,36.259696000000005,,,0,1394284.56,-362596.9600000001
2058,群馬県,2101206,2101206,小泉町,21012,370-0518,邑楽郡大泉町城之内２-４-１,139.42021,36.261562,,,0,1394202.0999999999,-362615.62
2059,群馬県,2101207,2101207,西小泉,21012,370-0517,邑楽郡大泉町西小泉４-３１-１０,139.408525,36.258712,,,0,1394085.25,-362587.12000000005
2060,群馬県,2101208,2100248,太田,21012,373-0026,太田市東本町,139.378779,36.294228000000004,,,0,1393787.79,-362942.28
2061,群馬県,2101209,2101209,竜舞,21012,373-0806,太田市龍舞町１８３８,139.40900200000002,36.278894,,,0,1394090.0200000003,-362788.94
2062,群馬県,9931201,1134111,桐生,99312,376-0045,桐生市末広町,139.33319,36.41109,,,0,1393331.9,-364110.9
2063,群馬県,9931202,9931202,下新田,99312,376-0011,桐生市相生町２丁目,139.315086,36.407776,,,0,1393150.86,-364077.76
2064,群馬県,9931203,2101107,相老,99312,376-0011,桐生市相生町２丁目,139.304449,36.410216,,,0,1393044.49,-364102.16
2065,群馬県,9931204,9931204,運動公園,99312,376-0011,桐生市相生町３丁目,139.300852,36.42038,,,0,1393008.52,-364203.8
2066,群馬県,9931205,9931205,大間々,99312,376-0101,みどり市大間々町大間々,139.277559,36.434616999999996,,,0,1392775.5899999999,-364346.17
2067,群馬県,9931206,9931206,上神梅,99312,376-0104,みどり市大間々町上神梅,139.257696,36.470053,,,0,1392576.9600000002,-364700.53
2068,群馬県,9931207,9931207,本宿,99312,376-0143,桐生市黒保根町宿廻,139.259306,36.481390999999995,,,0,1392593.06,-364813.91
2069,群馬県,9931208,9931208,水沼,99312,376-0141,桐生市黒保根町水沼,139.277579,36.499866,,,0,1392775.79,-364998.66
2070,群馬県,9931209,9931209,花輪,99312,376-0307,みどり市東町花輪,139.30768999999998,36.520809,,,0,1393076.9,-365208.09
2071,群馬県,9931210,9931210,中野,99312,376-0307,みどり市東町花輪,139.317219,36.524243,,,0,1393172.19,-365242.43
2072,群馬県,9931211,9931211,小中,99312,376-0308,みどり市東町小中,139.337842,36.535644,,,0,1393378.42,-365356.44
2073,群馬県,9931212,9931212,神戸,99312,376-0304,みどり市東町神戸,139.35653,36.537467,,,0,1393565.2999999998,-365374.67
2074,群馬県,9931213,9931213,沢入,99312,376-0301,みどり市東町沢入,139.396314,36.58064,,,0,1393963.14,-365806.4
2075,群馬県,9932701,1131816,高崎,99327,370-0849,高崎市八島町,139.012225,36.320826000000004,,,0,1390122.25,-363208.26
2076,群馬県,9932702,9932702,南高崎,99327,370-0846,高崎市下和田町３-７-６,139.012315,36.312470000000005,,,0,1390123.15,-363124.70000000007
2077,群馬県,9932703,9932703,根小屋,99327,370-1214,高崎市根小屋町２０４０-３,139.019177,36.291114,,,0,1390191.77,-362911.14
2078,群馬県,9932704,9932704,高崎商科大学前,99327,370-1214,高崎市根小屋町８８６-２,139.029654,36.284295,,,0,1390296.54,-362842.95
2079,群馬県,9932705,9932705,山名,99327,370-1213,高崎市山名町１５１５-３,139.038098,36.277587,,,0,1390380.98,-362775.87
2080,群馬県,9932706,9932706,西山名,99327,370-1213,高崎市山名町１２６１-２,139.032046,36.270841,,,0,1390320.4600000002,-362708.41
2081,群馬県,9932707,9932707,馬庭,99327,370-2104,多野郡吉井町馬庭１９１-１,139.009321,36.261428,,,0,1390093.21,-362614.28
2082,群馬県,9932708,9932708,吉井,99327,370-2132,多野郡吉井町吉井２１９,138.984418,36.256036,,,0,1389844.1800000002,-362560.36000000004
2083,群馬県,9932709,9932709,西吉井,99327,370-2127,多野郡吉井町長根１３６７-３４,138.965914,36.255753000000006,,,0,1389659.14,-362557.53
2084,群馬県,9932710,9932710,上州新屋,99327,370-2216,甘楽郡甘楽町金井３４３-４,138.951776,36.256036,,,0,1389517.76,-362560.36000000004
2085,群馬県,9932711,9932711,上州福島,99327,370-2212,甘楽郡甘楽町福島６６４-５,138.92944,36.256408,,,0,1389294.4,-362564.08
2086,群馬県,9932712,9932712,東富岡,99327,370-2316,富岡市富岡１９５５-２,138.901898,36.260816,,,0,1389018.98,-362608.16
2087,群馬県,9932713,9932713,上州富岡,99327,370-2316,富岡市富岡１５９９-３,138.891851,36.260459999999995,,,0,1388918.51,-362604.6
2088,群馬県,9932714,9932714,西富岡,99327,370-2343,富岡市七日市６７１-８,138.882786,36.260182,,,0,1388827.86,-362601.82
2089,群馬県,9932715,9932715,上州七日市,99327,370-2343,富岡市七日市１６２５-１,138.874536,36.258666,,,0,1388745.36,-362586.66
2090,群馬県,9932716,9932716,上州一ノ宮,99327,370-2452,富岡市一ノ宮２２６-２,138.863924,36.253053,,,0,1388639.24,-362530.53
2091,群馬県,9932717,9932717,神農原,99327,370-2455,富岡市神農原６４７-２,138.843835,36.242629,,,0,1388438.35,-362426.29000000004
2092,群馬県,9932718,9932718,南蛇井,99327,370-2464,富岡市南蛇井４９６-２,138.81383799999998,36.23826,,,0,1388138.3799999997,-362382.6
2093,群馬県,9932719,9932719,千平,99327,370-2464,富岡市南蛇井乙２０３８,138.798543,36.230021,,,0,1387985.43,-362300.21
2094,群馬県,9932720,9932720,下仁田,99327,370-2601,甘楽郡下仁田町下仁田甲３７４-４,138.78668100000002,36.210484,,,0,1387866.81,-362104.84
2095,群馬県,9932801,9932801,中央前橋,99328,371-0016,前橋市城東町４-１-１,139.07531,36.390915,,,0,1390753.1,-363909.15
2096,群馬県,9932802,9932802,城東,99328,371-0016,前橋市城東町４-２３-１,139.081124,36.391212,,,0,1390811.24,-363912.12000000005
2097,群馬県,9932803,9932803,三俣,99328,371-0018,前橋市三俣町１-３２-５,139.089192,36.393747999999995,,,0,1390891.92,-363937.4799999999
2098,群馬県,9932804,9932804,片貝,99328,371-0013,前橋市西片貝町１-２８０-５,139.095597,36.393982,,,0,1390955.97,-363939.82
2099,群馬県,9932805,9932805,上泉,99328,371-0007,前橋市上泉町２８１,139.106598,36.39419,,,0,1391065.98,-363941.9
2100,群馬県,9932806,9932806,赤坂,99328,371-0007,前橋市上泉町３４４４-３,139.117324,36.39721,,,0,1391173.24,-363972.10000000003
2101,群馬県,9932807,9932807,心臓血管センター,99328,371-0004,前橋市亀泉町６-２,139.129614,36.405590000000004,,,0,1391296.1400000001,-364055.9
2102,群馬県,9932808,9932808,江木,99328,371-0002,前橋市江木町１２２３-３,139.133391,36.407209,,,0,1391333.91,-364072.09
2103,群馬県,9932809,9932809,大胡,99328,371-0232,前橋市茂木町４１-２,139.156263,36.412673,,,0,1391562.63,-364126.73
2104,群馬県,9932810,9932810,樋越,99328,371-0221,前橋市樋越町１９１-４,139.17330800000002,36.415459000000006,,,0,1391733.0800000003,-364154.5900000001
2105,群馬県,9932811,9932811,北原,99328,371-0216,前橋市粕川町込皆戸３８-３,139.184604,36.413681,,,0,1391846.04,-364136.80999999994
2106,群馬県,9932812,9932812,新屋,99328,371-0206,前橋市粕川町新屋２３３-２,139.19657,36.413703999999996,,,0,1391965.7000000002,-364137.04
2107,群馬県,9932813,9932813,粕川,99328,371-0217,前橋市粕川町西田面２９３-２,139.210943,36.416818,,,0,1392109.43,-364168.18
2108,群馬県,9932814,9932814,膳,99328,371-0204,前橋市粕川町膳５６８-３,139.22197,36.416821,,,0,1392219.7,-364168.20999999996
2109,群馬県,9932815,9932815,新里,99328,376-0124,桐生市新里町小林１２６-１,139.236949,36.418543,,,0,1392369.49,-364185.43
2110,群馬県,9932816,9932816,新川,99328,376-0121,桐生市新里町新川２０４２-３,139.25753600000002,36.418288000000004,,,0,1392575.36,-364182.88000000006
2111,群馬県,9932817,9932817,東新川,99328,376-0121,桐生市新里町新川３９０６,139.26759099999998,36.422002,,,0,1392675.91,-364220.02
2112,群馬県,9932818,2101108,赤城,99328,376-0101,みどり市大間々町大間々２４４５,139.27678400000002,36.425615,,,0,1392767.8400000003,-364256.15
2113,群馬県,9932823,9932823,桐生球場前,99328,376-0011,桐生市相生町２-５３２-３,139.29786399999998,36.41928,,,0,1392978.6399999997,-364192.8
2114,群馬県,9932819,9932819,天王宿,99328,376-0011,桐生市相生町２-４７７-３,139.308054,36.414975,,,0,1393080.54,-364149.75
2115,群馬県,9932820,9932820,富士山下,99328,376-0011,桐生市相生町２-２７４-７,139.315828,36.413992,,,0,1393158.28,-364139.92
2116,群馬県,9932821,9932821,丸山下,99328,376-0042,桐生市堤町３-９-１,139.32128,36.416841999999995,,,0,1393212.8,-364168.42
2117,群馬県,9932822,9932822,西桐生,99328,376-0046,桐生市宮前町２-１-３３,139.33268999999999,36.414142,,,0,1393326.9,-364141.42
2118,埼玉県,1130506,1130506,東所沢,11305,359-0022,所沢市本郷１丁目,139.513878,35.79461,,,0,1395138.78,-357946.1
2119,埼玉県,1130507,1130507,新座,11305,352-0011,新座市野火止５丁目,139.556328,35.80381,,,0,1395563.28,-358038.1
2120,埼玉県,1130508,1130508,北朝霞,11305,351-0033,朝霞市浜崎１丁目,139.587322,35.815475,,,0,1395873.22,-358154.75
2121,埼玉県,1130509,1130509,西浦和,11305,338-0837,さいたま市桜区田島５丁目,139.62770700000002,35.844139,,,0,1396277.07,-358441.38999999996
2122,埼玉県,1130510,1130510,武蔵浦和,11305,336-0021,さいたま市南区別所七丁目12-1,139.647974,35.846047,,,0,1396479.74,-358460.47
2123,埼玉県,1130511,1130511,南浦和,11305,336-0017,さいたま市南区南浦和２丁目,139.669125,35.847648,,,0,1396691.25,-358476.48
2124,埼玉県,1130512,1130512,東浦和,11305,336-0922,さいたま市緑区大牧,139.704627,35.864079,,,0,1397046.2699999998,-358640.79
2125,埼玉県,1130513,1130513,東川口,11305,333-0811,川口市戸塚１丁目,139.744087,35.875246000000004,,,0,1397440.87,-358752.46
2126,埼玉県,1130514,1130514,南越谷,11305,343-0845,越谷市南越谷１丁目,139.790499,35.876106,,,0,1397904.9900000002,-358761.06
2127,埼玉県,1130525,1130525,越谷レイクタウン,11305,343-0825,越谷市大成町５丁目,139.82021899999998,35.87622,,,0,1398202.1899999997,-358762.2
2128,埼玉県,1130515,1130515,吉川,11305,342-0045,吉川市木売１-６-１,139.843162,35.87662,,,0,1398431.62,-358766.2
2129,埼玉県,1130526,1130526,吉川美南,11305,342-0000,埼玉県吉川市,139.85816699999998,35.868056,2012-03-17,,0,1398581.6699999997,-358680.56000000006
2130,埼玉県,1130516,1130516,新三郷,11305,341-0012,三郷市半田,139.869341,35.858667,,,0,1398693.41,-358586.67
2131,埼玉県,1130517,1130517,三郷,11305,341-0024,三郷市三郷,139.886341,35.845003999999996,,,0,1398863.41,-358450.04
2132,埼玉県,1131707,1131707,金子,11317,358-0046,入間市南峯,139.328546,35.810821999999995,,,0,1393285.46,-358108.22
2133,埼玉県,1131708,1131708,東飯能,11317,357-0034,飯能市東町１丁目,139.325965,35.852928000000006,,,0,1393259.65,-358529.28
2134,埼玉県,1131709,1131709,高麗川,11317,350-1205,日高市原宿,139.33809,35.896328000000004,,,0,1393380.9,-358963.28
2135,埼玉県,1131801,1131709,高麗川,11318,350-1205,日高市原宿,139.33809,35.896328000000004,,,0,1393380.9,-358963.28
2136,埼玉県,1131802,1131802,毛呂,11318,350-0441,入間郡毛呂山町字岩井,139.30923700000002,35.940806,,,0,1393092.3700000003,-359408.06
2137,埼玉県,1131803,1131803,越生,11318,350-0416,入間郡越生町字越生,139.299437,35.962559000000006,,,0,1392994.37,-359625.5900000001
2138,埼玉県,1131804,1131804,明覚,11318,355-0354,比企郡ときがわ町番匠,139.28878899999998,36.003309,,,0,1392887.89,-360033.09
2139,埼玉県,1131805,1131805,小川町,11318,355-0328,比企郡小川町大字大塚,139.260412,36.05903,,,0,1392604.12,-360590.3
2140,埼玉県,1131806,1131806,竹沢,11318,355-0336,比企郡小川町大字勝呂,139.229952,36.075466,,,0,1392299.52,-360754.66
2141,埼玉県,1131807,1131807,折原,11318,369-1225,大里郡寄居町大字西ノ入,139.19520500000002,36.096296,,,0,1391952.05,-360962.96
2142,埼玉県,1131808,1131808,寄居,11318,369-1203,大里郡寄居町大字寄居,139.194224,36.118013,,,0,1391942.24,-361180.13
2143,埼玉県,1131809,1131809,用土,11318,369-1201,大里郡寄居町用土,139.200758,36.153858,,,0,1392007.58,-361538.58
2144,埼玉県,1131810,1131810,松久,11318,367-0113,児玉郡美里町大字甘粕,139.182127,36.172938,,,0,1391821.27,-361729.38
2145,埼玉県,1131811,1131811,児玉,11318,367-0212,本庄市児玉町児玉,139.13582,36.192624,,,0,1391358.2,-361926.24000000005
2146,埼玉県,1131812,1131812,丹荘,11318,367-0245,児玉郡神川町大字植竹,139.102306,36.216668,,,0,1391023.06,-362166.68
2147,埼玉県,1131904,1131904,浦和,11319,330-0063,さいたま市浦和区高砂１丁目,139.65710900000002,35.858496,,,0,1396571.09,-358584.96
2148,埼玉県,1131905,1131905,さいたま新都心,11319,330-0843,さいたま市大宮区吉敷町４丁目５７番地３,139.633587,35.893867,,,0,1396335.87,-358938.67
2149,埼玉県,1131906,1131906,大宮,11319,330-0853,さいたま市大宮区錦町,139.62405,35.906439,,,0,1396240.5,-359064.39
2150,埼玉県,1131907,1131907,土呂,11319,331-0804,さいたま市北区土呂町１丁目,139.63214,35.931996999999996,,,0,1396321.4,-359319.97
2151,埼玉県,1131908,1131908,東大宮,11319,337-0051,さいたま市見沼区東大宮４丁目,139.640291,35.948751,,,0,1396402.91,-359487.51
2152,埼玉県,1131909,1131909,蓮田,11319,349-0123,蓮田市本町,139.65301599999998,35.981272,,,0,1396530.1599999997,-359812.72
2153,埼玉県,1131910,1131910,白岡,11319,349-0217,南埼玉郡白岡町大字小久喜,139.66682600000001,36.01774,,,0,1396668.2600000002,-360177.4
2154,埼玉県,1131911,1131911,新白岡,11319,349-0211,南埼玉郡白岡町野牛,139.67208,36.038732,,,0,1396720.8,-360387.32
2155,埼玉県,1131912,1131912,久喜,11319,346-0003,久喜市中央２丁目,139.67727,36.065684000000005,,,0,1396772.7,-360656.84
2156,埼玉県,1131913,1131913,東鷲宮,11319,340-0200,北葛飾郡鷲宮町大字大輪字下出,139.67913000000001,36.089428000000005,,,0,1396791.3,-360894.28
2157,埼玉県,1131914,1131914,栗橋,11319,349-1121,北葛飾郡栗橋町大字伊坂,139.694177,36.136852000000005,,,0,1396941.77,-361368.52
2158,埼玉県,1132111,1132111,戸田公園,11321,335-0023,戸田市本町４丁目,139.678203,35.807906,,,0,1396782.03,-358079.06000000006
2159,埼玉県,1132112,1132112,戸田,11321,335-0021,戸田市新曽字柳原,139.669548,35.817665000000005,,,0,1396695.48,-358176.65
2160,埼玉県,1132113,1132113,北戸田,11321,335-0021,戸田市新曽字芦原,139.661201,35.826883,,,0,1396612.01,-358268.83
2161,埼玉県,1132114,1130510,武蔵浦和,11321,-,さいたま市南区別所七丁目12-1,139.64680900000002,35.845422,1985-09-30,,0,1396468.09,-358454.22
2162,埼玉県,1132115,1132115,中浦和,11321,336-0031,さいたま市南区鹿手袋１丁目,139.6375,35.853769,,,0,1396375.0,-358537.69
2163,埼玉県,1132116,1132116,南与野,11321,338-0013,さいたま市中央区鈴谷２丁目,139.631117,35.867456,,,0,1396311.17,-358674.56
2164,埼玉県,1132117,1132117,与野本町,11321,338-0003,さいたま市中央区本町東２丁目,139.626075,35.880967999999996,,,0,1396260.7499999998,-358809.67999999993
2165,埼玉県,1132118,1132118,北与野,11321,338-0001,さいたま市中央区上落合,139.628521,35.890678,,,0,1396285.21,-358906.78
2166,埼玉県,1132119,1131906,大宮,11321,330-0853,さいたま市大宮区錦町,139.62405,35.906439,,,0,1396240.5,-359064.39
2167,埼玉県,1132120,1132120,日進,11321,331-0823,さいたま市北区日進町２丁目,139.606111,35.931554999999996,,,2,1396061.1099999999,-359315.54999999993
2168,埼玉県,1132121,1132121,指扇,11321,331-0074,さいたま市西区宝来,139.564951,35.917023,,,2,1395649.51,-359170.23
2169,埼玉県,1132122,1132122,南古谷,11321,350-0023,川越市並木,139.519082,35.903344,,,2,1395190.82,-359033.43999999994
2170,埼玉県,1132123,1132123,川越,11321,350-1122,川越市脇田町,139.483078,35.906742,,,2,1394830.78,-359067.42
2171,埼玉県,1132201,1131906,大宮,11322,330-0853,さいたま市大宮区錦町,139.62405,35.906439,,,0,1396240.5,-359064.39
