,company_cd,company_name,company_name_h,company_name_k,company_name_r,company_type,company_url,e_status_x,e_status_y,has_station_data,is_bullet,lat,line_cd,line_name,line_name_h,line_name_k,lon,rr_cd,station_cd1,station_cd2,zoom
4948,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180713,1180714,10.0
4949,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180715,1180716,10.0
4950,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180716,1180717,10.0
4951,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180717,1180718,10.0
4952,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180718,1180719,10.0
4953,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180719,1180720,10.0
4954,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180720,1180721,10.0
4955,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180721,1180722,10.0
4956,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180722,1180723,10.0
4957,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180723,1180724,10.0
4958,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180724,1180725,10.0
4959,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180725,1180726,10.0
4960,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180726,1180714,10.0
4961,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180726,1180727,10.0
4962,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180727,1180728,10.0
4963,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180728,1180729,10.0
4964,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180729,1180730,10.0
4965,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180730,1180731,10.0
4966,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180731,1180732,10.0
4967,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180732,1180733,10.0
4968,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180733,1180734,10.0
4969,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180734,1180735,10.0
4970,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180735,1180736,10.0
4971,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180736,1180737,10.0
4972,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180737,1180738,10.0
4973,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180738,1180739,10.0
4974,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.55703537480217,11807,JR予讃・内子線,JR予讃・内子線,ヨサン・ウチコセン,132.58951682500003,11.0,1180739,1180740,10.0
4975,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180801,1180802,10.0
4976,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180802,1180803,10.0
4977,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180803,1180804,10.0
4978,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180804,1180805,10.0
4979,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180805,1180806,10.0
4980,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180806,1180807,10.0
4981,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180807,1180808,10.0
4982,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180808,1180809,10.0
4983,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180809,1180810,10.0
4984,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180810,1180811,10.0
4985,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180811,1180812,10.0
4986,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180812,1180813,10.0
4987,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180813,1180814,10.0
4988,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180814,1180815,10.0
4989,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180815,1180816,10.0
4990,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180816,1180817,10.0
4991,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180817,1180818,10.0
4992,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180818,1180819,10.0
4993,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180819,1180820,10.0
4994,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180820,1180821,10.0
4995,5.0,JR四国,四国旅客鉄道株式会社,ジェイアールシコク,JR四国,1.0,http://www.jr-shikoku.co.jp/,0.0,0.0,True,False,33.23287192338613,11808,しまんとグリーンライン,JR予土線,シマントグリーンライン,132.82238446661742,11.0,1180821,1180822,10.0
4996,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100101,2100102,10.0
4997,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100102,2100103,10.0
4998,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100103,2100104,10.0
4999,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100104,2100105,10.0
5000,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100105,2100106,10.0
5001,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100106,2100107,10.0
5002,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100107,2100108,10.0
5003,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100108,2100109,10.0
5004,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100109,2100110,10.0
5005,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100110,2100111,10.0
5006,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100111,2100112,10.0
5007,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100112,2100113,10.0
5008,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100113,2100114,10.0
5009,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100114,2100115,10.0
5010,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100115,2100116,10.0
5011,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100116,2100117,10.0
5012,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100117,2100118,10.0
5013,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100118,2100119,10.0
5014,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100119,2100120,10.0
5015,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100120,2100121,10.0
5016,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100121,2100122,10.0
5017,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100122,2100123,10.0
5018,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100123,2100124,10.0
5019,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100124,2100125,10.0
5020,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100125,2100126,10.0
5021,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100126,2100127,10.0
5022,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100127,2100128,10.0
5023,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100128,2100129,10.0
5024,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100129,2100130,10.0
5025,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100130,2100131,10.0
5026,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100131,2100132,10.0
5027,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100132,2100133,10.0
5028,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100133,2100134,10.0
5029,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100134,2100135,10.0
5030,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100135,2100136,10.0
5031,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100136,2100137,10.0
5032,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,35.921218671003345,21001,東武東上線,東武東上線,トウブトウジョウセン,139.4596378608162,21.0,2100137,2100138,10.0
5033,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100201,2100202,10.0
5034,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100202,2100203,10.0
5035,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100203,2100204,10.0
5036,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100204,2100205,10.0
5037,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100205,2100206,10.0
5038,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100206,2100207,10.0
5039,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100207,2100208,10.0
5040,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100208,2100209,10.0
5041,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100209,2100210,10.0
5042,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100210,2100211,10.0
5043,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100211,2100212,10.0
5044,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100212,2100213,10.0
5045,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100213,2100214,10.0
5046,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100214,2100215,10.0
5047,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100215,2100216,10.0
5048,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100216,2100217,10.0
5049,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100217,2100218,10.0
5050,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100218,2100219,10.0
5051,11.0,東武鉄道,東武鉄道株式会社,トウブテツドウ,東武,2.0,http://www.tobu.co.jp/,0.0,0.0,True,False,36.05676642458757,21002,東武伊勢崎線,東武伊勢崎線,トウブイセサキセン,139.49934131661746,21.0,2100219,2100220,10.0
